113.87872,124.857315,57.766,322.7625,134.62717
146.09602,163.30391,32.475803,55.408527,58.02271
127.141464,163.25916,124.546005,323.5542,132.33292
145.4235,154.16046,48.810608,50.951218,51.214672
117.77171,155.61035,70.49783,271.99524,117.538956
62.381603,160.72562,59.4561,61.569553,61.61019
141.16992,161.72421,154.7547,357.91684,130.57845
0.9748983,0.19820839,0.6258956,0.5043414,0.04316485
158.69147,109.706436,62.42116,268.69818,109.62858
164.03233,61.24417,58.256054,61.708614,61.323708
96.31605,116.95448,111.87403,355.07983,118.681206
0.84221095,0.148911,0.5564037,0.06750238,0.1621536
121.2256,132.25565,65.15817,307.33112,122.79817
0.055821,0.6359764,0.19079143,0.59471136,0.10045278
0.91029805,0.66480803,0.0269382,0.90942746,0.7411563
111.500946,49.47378,48.12568,-170.48227,44.02888
87.22275,48.807144,68.978,-140.74886,25.341454
28.003817,25.173645,32.155777,-408.14108,39.65278
39.644913,44.54422,62.622955,-214.61865,52.968052
33.127476,19.907011,33.622185,-448.85016,17.23492
87.0051,39.790688,25.925182,-247.71169,28.125824
46.236027,40.88804,56.86283,-152.06143,56.35114
0.5407598,0.6327522,0.7525494,0.24882072,0.21434599
86.86624,101.070274,-433.71207,349.8948,152.8477
0.40261793,0.6664084,0.72501945,0.18230796,0.6830315
143.63625,83.838104,53.143784,345.6956,145.40536
67.0315,174.09232,-547.94257,67.18492,66.447495
173.58206,14.346909,-765.11676,0.12163091,16.057737
172.99863,66.063736,-360.7612,66.00389,66.08736
106.44833,99.23268,-575.86926,293.95444,90.121475
0.934448,0.15911329,0.40494257,0.4891187,0.62421757
0.47864598,0.61745846,0.32825428,0.63289386,0.55298465
0.83560336,0.033690155,0.5701305,0.16470116,0.29133195
0.10392672,0.6116681,0.19537109,0.728207,0.89666015
48.58026,28.680801,-542.85236,-205.60764,28.179163
-35.644943,163.39291,-57.921597,369.02042,160.76567
-875.4217,143.67856,-71.25276,-50.990124,-21.582817
-922.90564,181.32039,-101.24636,287.18094,-13.393486
-910.3208,179.79308,-310.6557,-532.2693,-460.3368
0.7845897,-395.1034,0.9004928,0.9151055,0.061211824
0.6264827,0.46267074,0.9296115,0.9619021,0.14514202
0.36422002,0.27876097,0.9225273,0.5034822,0.46487474
0.964757,0.8536877,0.2617386,0.45243663,0.5431648
-676.53735,-16.908995,0.3599379,278.8709,0.49299365
-413.41266,-10.715382,-70.64577,-292.10434,-406.87802
0.9880964,0.4663015,0.87144756,0.29427153,0.046746492
0.14139521,0.1449737,0.3584301,0.616431,0.50217587
0.09446436,0.99678755,0.8790457,0.03716874,0.95580304
0.54444253,0.49572474,0.6765391,0.45733738,0.8611471
0.3857398,0.29548895,0.20189416,0.32377905,0.47231382
-556.116,120.784485,-60.255287,292.8929,40.560883
-933.39404,98.15429,-139.13257,-108.002716,-190.30675
-2.4543667,-519.3088,0.3904053,0.4678905,0.520026
0.53236306,0.69347507,0.3468423,0.23452246,0.022631824
-290.1379,17.750887,-72.915146,188.69403,-187.4134
-956.7335,73.88748,-21.69876,297.9579,-138.64355
0.47091073,0.9499584,0.82489705,0.31547612,0.8352466
0.35228312,0.7283099,0.24191743,0.46853328,0.1065073
-813.28217,103.94023,-542.31915,239.97267,-217.20694
-819.02576,118.58247,-126.870026,24.460741,37.95426
0.34692854,-316.82483,0.4805339,0.65817165,-571.60065
0.08013928,0.7162407,0.17491615,0.18685508,0.49114817
-904.06793,92.735664,-444.1659,204.02275,-216.58167
0.959037,0.26180357,0.05173999,0.101395965,0.8468562
0.70259994,0.7890812,0.52370507,0.36102074,0.9332558
0.37848687,0.060179353,0.7357684,0.27556324,0.3843916
0.6394273,0.9413745,0.933268,0.44280607,0.89861476
0.69804937,0.48779488,0.24933827,0.6203877,0.7483556
0.2883039,0.2364077,0.86657155,0.79271096,0.5595046
0.4709552,0.676571,0.99085146,0.87241167,0.5258672
137.22148,163.08054,61.619114,354.2848,141.97433
163.02977,143.36882,50.0564,61.563972,61.153343
93.31511,79.2548,146.55199,284.4359,140.8514
0.3793112,0.43521804,26.597748,0.051442504,16.415197
87.653854,109.36542,0.4550494,0.6593696,0.7223174
12.553091,166.01305,32.284863,0.2744257,0.9495655
0.60191584,0.99483687,0.84162104,0.03333378,0.057711482
0.7087778,0.6060737,0.24807793,0.8711415,0.81866133
0.8251237,0.5187342,0.6338781,0.6725037,0.7555098
0.21713203,0.9703311,0.87520945,0.8249937,0.10993081
0.9212184,0.060434043,0.08858311,0.11314565,0.85192126
0.9410631,0.5773927,0.6132047,0.1297788,0.28724152
0.68765396,0.06911254,0.8023282,0.6783577,0.37392747
0.81315976,0.4708649,0.19670206,0.43637425,0.2840855
0.21973282,0.14880842,0.7392419,0.9211382,0.03335923
0.974419,0.96526796,0.59712905,0.08962393,0.6175324
0.27443337,0.8238763,0.17840958,0.6209695,0.4269067
0.03967154,0.65584075,0.56074333,0.684979,0.9613613
0.6531796,0.14847362,0.72267973,0.5711753,0.28417277
0.7140664,0.33538193,0.35298324,0.614724,0.61376226
0.24130315,0.45731616,0.5840786,0.022500038,0.5398086
0.10419583,0.7471911,0.46262026,0.5989628,0.61981493
0.15432405,0.28084803,0.078519285,0.59512585,0.25840527
0.9871925,0.2567975,0.027877092,0.8296828,0.42212677
0.21289223,0.4935218,0.2733879,0.9794422,0.0012989044
0.17744893,0.059707046,0.5296787,0.6911149,0.86431694
0.20971328,0.10716987,0.9423671,0.14775962,0.76113886
0.90013456,0.14539677,0.9096104,0.6090509,0.9694302
0.7824126,0.9212306,0.89436644,0.58465177,0.043538988
0.6851583,0.578087,0.13613105,0.76538795,0.5518892
0.6769514,0.027920306,0.42572963,0.4677714,0.19563514
0.65822375,0.23247772,0.058649242,0.3718905,0.004688382
0.733147,0.9448419,0.6171774,0.65913844,0.8855934
0.35866177,0.52088743,0.33601147,0.89941126,0.7685424
0.9353019,0.69343996,0.38473833,0.69277316,0.497647
-832.6187,-556.43823,-5.1745024,374.3438,123.195816
-850.45984,-38.671906,-72.479576,-70.71201,51.972218
-528.9007,109.43036,123.74572,0.30906433,117.298035
0.34693325,0.083045244,33.743683,0.081602335,42.829967
0.91751057,0.30726153,0.31746554,0.1196242,0.051736772
0.30154693,0.9050515,0.9528415,0.7657936,0.70919514
0.7962391,0.2467584,0.054095387,0.6743682,0.5704928
0.8225693,0.30884266,0.68888235,0.29581732,0.5581974
0.63931936,0.8942644,0.81847113,0.5831422,0.64697766
0.9749771,0.9103201,0.46192718,0.33765185,0.9673836
0.5288233,0.9551943,0.7600864,0.74563104,0.5470595
0.8981331,0.83835435,0.26495302,0.11372137,0.41226357
0.782395,0.57598114,0.49772847,0.11136937,0.019349694
0.05840826,0.8584845,0.5052865,0.9201812,0.14472848
0.37308556,0.13427353,0.8462031,0.68268895,0.42765242
-913.06055,159.72348,-54.45245,316.4989,65.49931
-729.91534,99.59376,2.519849,311.62878,42.20828
0.5931272,0.6700388,0.4508574,0.2581303,0.3595361
0.46790397,0.07833481,0.20962703,0.19647896,0.86228716
0.006635189,0.6574613,0.75456184,0.23300165,0.56989986
0.41121078,0.14303714,0.22899753,0.0576244,0.21530306
0.16503221,0.5395666,0.32258838,0.42891514,0.08102381
0.50196356,0.16801494,0.016949296,0.32204986,0.746407
-784.15204,100.81911,-35.467842,199.99997,80.91203
0.8103581,0.56567013,0.015396237,0.7839082,0.4544258
0.088734806,0.7929282,0.1279968,0.3555107,0.2412988
0.65975773,0.66002077,0.06483799,0.916122,0.54063463
0.36557943,0.6519676,0.9343693,0.18212849,0.28996408
0.48812634,0.1326896,0.09752351,0.19157177,0.70561177
0.24683452,0.8610464,0.41043925,0.24722904,0.26343936
0.63165617,0.60966027,0.97415775,0.24665856,0.24892676
0.5808715,0.63241005,0.7399362,0.83175206,0.50631386
0.5901665,0.040974975,0.14718872,0.7283714,0.30839485
0.59588194,0.6993303,0.9069119,0.82816505,0.33420384
0.986212,0.15549701,0.28640848,0.07267678,0.8450401
0.8491924,0.038799703,0.7797976,0.44718617,0.78222674
0.118344426,0.6399201,0.9365154,0.8959199,0.75898415
0.04023266,0.36718243,0.60097533,0.440759,0.0041840672
0.8775299,0.82477766,0.59353644,0.31054103,0.042774856
0.47498268,0.55746275,0.92837244,0.94628817,0.93023664
0.024902403,0.6471161,0.1788674,0.98590636,0.6349773
0.4926527,0.54486674,0.16208172,0.6678394,0.7185116
0.80555457,0.1554606,0.9608167,0.7364203,0.9530277
0.21623665,0.41620415,0.17447823,0.002402246,0.9409037
0.39943916,0.8105883,0.04128456,0.92104155,0.16757649
0.8376875,0.9542101,0.5191311,0.06454098,0.60657364
0.06671554,0.3189181,0.59974384,0.381285,0.44372165
0.9810329,0.9818904,0.4244073,0.16698766,0.18749964
0.21207786,0.8392053,0.027747631,0.93170434,0.08299184
0.7926556,0.24615276,0.23987776,0.13377386,0.40256298
0.24197459,0.30750018,0.22107309,0.8739771,0.07311559
0.8161384,0.79327184,0.52009976,0.031868935,0.7479684
0.7257876,0.5529779,0.33809596,0.41029984,0.49761975
0.11626965,0.2906351,0.054950833,0.42102283,0.696833
0.103372395,0.003944099,0.84552276,0.4912203,0.468284
0.61087495,0.5768017,0.56103855,0.19834596,0.9480487
0.8129122,0.87047017,0.2494592,0.99739385,0.26287806
0.41071242,0.3667996,0.22989053,0.3067689,0.60246944
0.05748403,0.6706762,0.98028743,0.118288934,0.70000017
0.029319227,0.40421736,0.11613798,0.11569536,0.33785725
0.073044896,0.33197808,0.6380136,0.79601806,0.09703928
0.038290262,0.042677402,0.30646056,0.9612612,0.015414238
0.6118046,0.6637832,0.44989634,0.39426762,0.590185
0.57030433,0.9117745,0.12709546,0.7001313,0.48241472
0.67993504,0.6232768,0.47333676,0.7349835,0.15174985
0.41659003,0.74293065,0.49194205,0.10037869,0.29122484
0.03685367,0.584075,0.859894,0.41238725,0.14667743
0.9189325,0.74550116,0.26410353,0.3826899,0.789941
0.36918825,0.2890088,0.69754,0.9098898,0.96728545
0.19168907,0.5947974,0.4343369,0.82771724,0.9046457
0.701837,0.72703046,0.8097901,0.96696043,0.6219198
0.7288633,0.93737805,0.7792546,0.96808064,0.03257209
0.086503565,0.17117357,0.5973377,0.94587314,0.88504297
0.8324487,0.5545344,0.92655885,0.35511178,0.12804186
0.7829241,0.8232085,0.8625505,0.89529425,0.6670066
0.28510404,0.4411255,0.11435717,0.050394535,0.6085583
0.7084224,0.7304343,0.14403409,0.22145665,0.7645258
0.48283392,0.42171103,0.40021497,0.17801076,0.44188195
0.20766914,0.8458643,0.34735483,0.11826038,0.4169526
0.105379164,0.5574662,0.12529117,0.37729126,0.95575106
0.10461229,0.6400717,0.0151619315,0.72537327,0.45220214
0.4331826,0.6280792,0.528787,0.028991938,0.24753326
0.6992271,0.7140222,0.5041457,0.52078825,0.013498127
0.68845165,0.5739869,0.66225976,0.36936224,0.36932433
0.29552764,0.38254106,0.49938762,0.08654904,0.5498528
0.6400567,0.5627516,0.57272154,0.7113783,0.9560002
0.32986766,0.23508519,0.41297984,0.3418336,0.61527056
0.8891343,0.24227381,0.50249857,0.74980813,0.31355965
0.54232466,0.3024574,0.5447579,0.85936296,0.89084107
0.5306919,0.7053576,0.5598766,0.6193613,0.28329957
0.21908033,0.049795926,0.20549887,0.2643925,0.7056407
0.77241296,0.9346269,0.5798894,0.052527487,0.91069853
0.9348584,0.08734608,0.26183766,0.076176524,0.62411773
0.92668194,0.87920374,0.99765044,0.7266122,0.14663792
0.2951172,0.44791794,0.6352211,0.11860174,0.01736164
0.67679167,0.40793228,0.9448767,0.98098886,0.95511013
0.83635557,0.347543,0.120758116,0.6130907,0.6528807
0.6534445,0.45237797,0.9854964,0.47689438,0.56782925
0.52575815,0.7848653,0.72361964,0.4449495,0.906159
0.08094883,0.88962704,0.8127499,0.5225756,0.39817744
0.46220684,0.8023179,0.6031558,0.8163176,0.8470025
0.7499619,0.8786834,0.0726825,0.37393636,0.11688197
0.31721795,0.3588398,0.057029426,0.4450155,0.9608364
0.71884537,0.6627397,0.5442342,0.6203005,0.7015564
0.38798612,0.97251827,0.41121668,0.20398176,0.2892781
0.60503554,0.4985113,0.73448145,0.41269058,0.9423763
0.8930199,0.5884396,0.5046959,0.5614775,0.9227554
0.36939758,0.22560114,0.35124868,0.32762408,0.7583335
0.16993588,0.4018224,0.6596945,0.1098147,0.112909436
0.9448287,0.8212836,0.7793902,0.339175,0.037825584
0.61928093,0.18985629,0.85103387,0.23495662,0.70709294
0.19343024,0.1637981,0.93491435,0.9947211,0.6052914
0.49793303,0.90107965,0.9103896,0.60050094,0.63413054
0.11221689,0.82163435,0.4170357,0.4341579,0.20382333
0.9029406,0.39947003,0.29767895,0.6212224,0.7786805
0.80391353,0.23442465,0.06777561,0.31939042,0.6522916
0.581335,0.3607499,0.5325105,0.49852765,0.18165374
0.16807246,0.9575885,0.48289478,0.8339336,0.6591794
0.95860475,0.61678743,0.9172579,0.2770875,0.30812132
0.42273682,0.022207618,0.76395196,0.7654295,0.0039911866
0.30689025,0.24113166,0.19757247,0.56069034,0.89241946
0.5533481,0.80142874,0.45463318,0.8905211,0.15754014
0.6949529,0.98478794,0.066227674,0.38153458,0.5434652
0.16478306,0.11966014,0.0047543645,0.9095524,0.5907653
0.54647255,0.74215204,0.6028615,0.35903156,0.4257499
0.7266976,0.6805295,0.08288753,0.854374,0.94348687
0.49624503,0.37568474,0.72359884,0.5833524,0.17146862
0.06502795,0.17705339,5.401969E-4,0.462767,0.3954597
0.012088239,0.15297562,0.24527872,0.04311639,0.31769174
