0.32169652,0.47679234,0.6991036,0.51961476,0.59453094
0.32818764,0.72672683,0.4696628,0.6494152,0.54307353
0.18481088,0.27888292,0.49479568,0.81104237,0.49757957
0.49277806,0.05020213,0.70568675,0.9060274,0.83424366
0.49350488,0.9993528,0.56806725,0.15511644,0.11532986
0.959735,0.2564314,0.20247692,0.8606775,0.4218583
0.91179043,0.8385413,0.3491465,0.9467421,0.5414287
0.11815512,0.3977608,0.5198577,0.69304395,0.25903344
0.5589235,0.037410438,0.49852383,0.64836246,0.92296034
0.42530137,0.19580466,0.26442516,0.1544413,0.05704236
0.69185287,0.32278508,0.19216084,0.71028084,0.7445282
0.9817245,0.04289514,0.10918522,0.3243255,0.95062685
0.1871925,0.15737754,0.9980203,0.14191908,0.23124707
0.029725432,0.9166655,0.7020667,0.14713734,0.542035
0.26172715,0.43700278,0.8578251,0.74105793,0.27003986
0.01279372,0.85626245,0.492189,0.6452358,0.6375668
0.5351752,0.86602855,0.28475708,0.79643375,0.13820475
0.8106625,0.8036682,0.42291594,0.3587275,0.1726672
0.5918687,0.37066197,0.8929362,0.64404476,0.72013986
0.5780611,0.64066666,0.6072228,0.15306568,0.7410547
0.1818096,0.682704,0.29367322,0.8466365,0.47397792
0.6943903,0.54634863,0.2369821,0.4439615,0.33178645
0.099030495,0.9284181,0.3743018,0.44249475,0.35724312
0.03808397,0.013119698,0.86868936,0.85267246,0.019577742
0.17933452,0.8971387,0.5321112,0.041797757,0.7082158
0.0763616,0.3304804,0.034796357,0.4535693,0.7504041
0.95918304,0.29924732,0.30085427,0.8706849,0.15346819
0.46792245,0.92985535,0.2631184,0.12021428,0.39474267
0.04474199,0.21033418,0.08787185,0.0106604695,0.78334373
0.21885026,0.5075786,0.48149425,0.6479097,0.92288685
0.4556089,0.027242959,0.5436643,0.11630815,0.70622134
0.45935088,0.45690072,0.68223906,0.09621161,2.4354458E-4
0.48802006,0.5490078,0.7334645,0.26020795,0.28164643
0.46216512,0.78694403,0.9426929,0.33621895,0.88641965
0.42175376,0.40945745,0.29351878,0.3304242,0.33586484
0.017980099,0.8240698,0.6528745,0.92481285,0.6635462
0.97501594,0.8954179,0.27815616,0.25357598,0.093560874
0.24556601,0.2683859,0.22773194,0.897789,0.60120857
0.7960633,0.18290895,0.20309854,0.2899446,0.5107139
0.05542904,0.1244728,0.46592563,0.5969738,0.7914804
0.46638435,0.108917475,0.35797882,0.35240865,0.6474888
0.33192372,0.40235436,0.90825677,0.12868184,0.94530505
0.2579764,0.65161735,0.89977384,0.371485,0.9514622
0.8529689,0.29631954,0.2791837,0.6640607,0.9644956
0.3066206,0.22549736,0.50942945,0.9330221,0.20031315
0.8541262,0.8378406,0.7798128,0.9552748,0.82144934
0.081541836,0.42262173,0.96739286,0.74725497,0.70793325
0.2752012,0.6349542,0.57526845,0.90387475,0.30456483
0.6267954,0.9363681,0.19387186,0.40138453,0.06345141
0.019904852,0.2055316,0.94239956,0.38133383,0.87627083
0.9296789,0.24757034,0.22155428,0.7073771,0.3939674
0.25439835,0.7347235,0.15366757,0.5935829,0.7308511
0.5379444,0.15304554,0.5329737,0.7998761,0.09364498
